URL_Length,URL_Depth,Domain_Age,Domain_End,Update_Age,Exact Length,Zero Count,Zero Prop,Period Prop,Special Count,Special Prop,Slash Count,Slash Prop,Check Words,Label
0,0,0,0,0,23,0,0.0,0.08695652173913043,6,0.2608695652173913,3,0.13043478260869565,8,0
0,3,1,0,0,44,2,0.045454545454545456,0.045454545454545456,9,0.20454545454545456,5,0.11363636363636363,27,1
0,3,1,1,0,44,0,0.0,0.06818181818181818,11,0.25,6,0.13636363636363635,8,0
0,3,1,0,0,52,0,0.0,0.057692307692307696,10,0.19230769230769232,5,0.09615384615384616,30,1
0,0,1,0,0,22,0,0.0,0.09090909090909091,7,0.3181818181818182,3,0.13636363636363635,9,0
0,0,0,0,1,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,26,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,26,0
0,0,0,1,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,25,0
1,2,0,0,0,63,0,0.0,0.047619047619047616,11,0.1746031746031746,4,0.06349206349206349,27,0
0,2,1,1,0,37,0,0.0,0.10810810810810811,9,0.24324324324324326,4,0.10810810810810811,10,1
1,4,0,0,0,64,1,0.015625,0.015625,10,0.15625,7,0.109375,36,1
1,5,0,0,0,92,0,0.0,0.03260869565217391,15,0.16304347826086957,7,0.07608695652173914,41,0
0,0,0,0,1,38,0,0.0,0.05263157894736842,6,0.15789473684210525,3,0.07894736842105263,27,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,23,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,29,0
0,1,1,0,0,26,0,0.0,0.07692307692307693,7,0.2692307692307692,4,0.15384615384615385,23,1
0,1,1,0,0,27,0,0.0,0.037037037037037035,5,0.18518518518518517,3,0.1111111111111111,25,1
0,3,1,1,0,53,0,0.0,0.05660377358490566,12,0.22641509433962265,5,0.09433962264150944,14,0
0,0,1,1,0,20,0,0.0,0.05,5,0.25,3,0.15,6,0
0,2,1,0,0,51,0,0.0,0.0392156862745098,11,0.21568627450980393,4,0.0784313725490196,34,1
0,1,1,1,0,31,0,0.0,0.0967741935483871,7,0.22580645161290322,3,0.0967741935483871,8,0
1,3,1,0,0,70,3,0.04285714285714286,0.014285714285714285,7,0.1,5,0.07142857142857142,28,1
1,3,1,1,0,60,1,0.016666666666666666,0.06666666666666667,12,0.2,5,0.08333333333333333,20,0
0,2,0,0,0,37,0,0.0,0.05405405405405406,7,0.1891891891891892,4,0.10810810810810811,27,1
0,0,0,0,1,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,26,0
0,1,1,1,0,32,2,0.0625,0.09375,8,0.25,3,0.09375,8,1
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,28,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,28,0
1,3,1,0,0,70,2,0.02857142857142857,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,12,1
1,0,1,1,0,70,1,0.014285714285714285,0.014285714285714285,9,0.12857142857142856,2,0.02857142857142857,14,1
1,6,0,1,0,61,0,0.0,0.01639344262295082,11,0.18032786885245902,9,0.14754098360655737,21,1
0,2,1,1,0,38,0,0.0,0.05263157894736842,8,0.21052631578947367,5,0.13157894736842105,26,1
0,0,0,1,0,25,0,0.0,0.08,6,0.24,3,0.12,27,0
1,3,1,0,0,56,0,0.0,0.017857142857142856,9,0.16071428571428573,6,0.10714285714285714,41,1
1,2,1,0,0,70,0,0.0,0.02857142857142857,7,0.1,4,0.05714285714285714,17,1
0,0,0,0,0,32,0,0.0,0.0625,6,0.1875,3,0.09375,25,0
0,2,1,1,0,44,0,0.0,0.06818181818181818,8,0.18181818181818182,4,0.09090909090909091,26,1
0,1,0,1,0,48,0,0.0,0.020833333333333332,5,0.10416666666666667,3,0.0625,32,1
0,0,0,0,0,17,0,0.0,0.058823529411764705,5,0.29411764705882354,3,0.17647058823529413,23,0
0,0,1,1,0,27,0,0.0,0.1111111111111111,7,0.25925925925925924,3,0.1111111111111111,12,0
0,0,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,26,0
1,2,1,0,0,70,0,0.0,0.04285714285714286,14,0.2,4,0.05714285714285714,31,1
0,3,0,0,0,47,1,0.02127659574468085,0.06382978723404255,12,0.2553191489361702,5,0.10638297872340426,27,1
1,3,1,1,0,70,3,0.04285714285714286,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,17,1
0,0,0,0,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,28,0
0,0,0,0,1,38,0,0.0,0.05263157894736842,6,0.15789473684210525,3,0.07894736842105263,27,0
0,3,0,0,0,46,0,0.0,0.043478260869565216,8,0.17391304347826086,5,0.10869565217391304,31,1
0,1,1,1,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,26,1
0,1,0,0,0,37,1,0.02702702702702703,0.08108108108108109,9,0.24324324324324326,4,0.10810810810810811,12,1
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,23,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,25,0
1,6,0,0,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,9,0.12857142857142856,41,1
1,3,1,1,0,70,1,0.014285714285714285,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,28,1
1,5,0,0,0,70,0,0.0,0.02857142857142857,12,0.17142857142857143,8,0.11428571428571428,20,1
1,3,0,0,0,70,1,0.014285714285714285,0.014285714285714285,8,0.11428571428571428,5,0.07142857142857142,27,1
0,2,0,0,0,40,0,0.0,0.05,7,0.175,4,0.1,31,1
0,2,1,1,0,46,0,0.0,0.06521739130434782,8,0.17391304347826086,4,0.08695652173913043,17,1
0,2,1,1,0,45,0,0.0,0.06666666666666667,9,0.2,4,0.08888888888888889,17,0
0,0,0,0,1,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,27,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,34,0
0,0,0,0,1,21,0,0.0,0.047619047619047616,5,0.23809523809523808,3,0.14285714285714285,25,0
0,0,1,1,0,33,0,0.0,0.030303030303030304,5,0.15151515151515152,3,0.09090909090909091,10,1
1,2,0,0,0,68,1,0.014705882352941176,0.014705882352941176,7,0.10294117647058823,4,0.058823529411764705,35,1
1,3,0,0,1,70,7,0.1,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,25,1
1,2,1,0,0,70,3,0.04285714285714286,0.02857142857142857,7,0.1,4,0.05714285714285714,26,1
0,2,0,0,0,44,0,0.0,0.022727272727272728,6,0.13636363636363635,4,0.09090909090909091,32,1
0,0,0,0,0,22,0,0.0,0.045454545454545456,5,0.22727272727272727,3,0.13636363636363635,25,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,29,0
0,3,0,0,0,45,0,0.0,0.044444444444444446,8,0.17777777777777778,5,0.1111111111111111,26,1
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,27,0
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,11,0
1,5,1,0,0,70,0,0.0,0.07142857142857142,15,0.21428571428571427,7,0.1,9,1
1,5,0,0,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,7,0.1,37,1
0,0,0,1,0,33,0,0.0,0.06060606060606061,6,0.18181818181818182,3,0.09090909090909091,28,0
0,0,0,0,1,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,26,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,24,0
0,1,1,0,0,53,0,0.0,0.018867924528301886,6,0.11320754716981132,4,0.07547169811320754,25,1
0,1,1,1,0,38,0,0.0,0.05263157894736842,7,0.18421052631578946,4,0.10526315789473684,29,1
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,29,0
0,0,0,0,1,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,7,0
0,1,0,1,0,52,0,0.0,0.057692307692307696,9,0.17307692307692307,3,0.057692307692307696,37,1
0,0,0,1,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,25,0
0,2,0,0,0,42,0,0.0,0.07142857142857142,8,0.19047619047619047,4,0.09523809523809523,29,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,7,0.22580645161290322,3,0.0967741935483871,26,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,29,0
0,0,0,0,1,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,31,0
1,3,0,1,0,70,0,0.0,0.04285714285714286,11,0.15714285714285714,5,0.07142857142857142,29,1
0,1,0,0,0,31,0,0.0,0.06451612903225806,7,0.22580645161290322,4,0.12903225806451613,9,1
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,10,0
0,2,0,0,0,46,0,0.0,0.06521739130434782,8,0.17391304347826086,4,0.08695652173913043,14,1
0,3,1,1,0,49,0,0.0,0.04081632653061224,9,0.1836734693877551,5,0.10204081632653061,14,1
1,3,0,1,0,60,0,0.0,0.05,10,0.16666666666666666,5,0.08333333333333333,18,1
1,1,1,1,0,70,0,0.0,0.02857142857142857,16,0.22857142857142856,4,0.05714285714285714,11,1
1,4,0,0,0,57,0,0.0,0.03508771929824561,10,0.17543859649122806,6,0.10526315789473684,32,1
1,5,0,1,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,7,0.1,32,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,23,0
1,2,1,0,0,57,1,0.017543859649122806,0.017543859649122806,8,0.14035087719298245,5,0.08771929824561403,11,1
0,2,0,0,0,36,0,0.0,0.027777777777777776,9,0.25,5,0.1388888888888889,28,1
0,0,1,1,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,4,0
1,2,0,0,0,55,0,0.0,0.03636363636363636,8,0.14545454545454545,5,0.09090909090909091,31,1
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,25,0
0,3,1,1,0,41,0,0.0,0.07317073170731707,9,0.21951219512195122,5,0.12195121951219512,28,1
0,1,1,0,0,27,0,0.0,0.037037037037037035,6,0.2222222222222222,4,0.14814814814814814,24,1
0,0,0,0,1,30,0,0.0,0.1,7,0.23333333333333334,3,0.1,10,0
0,0,0,0,1,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,23,0
0,0,0,0,0,38,0,0.0,0.07894736842105263,7,0.18421052631578946,3,0.07894736842105263,15,0
0,0,0,0,0,25,0,0.0,0.08,6,0.24,3,0.12,32,0
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,25,0
0,0,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,28,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,25,0
1,1,0,0,0,70,0,0.0,0.02857142857142857,13,0.18571428571428572,3,0.04285714285714286,67,1
1,3,0,0,0,70,0,0.0,0.05714285714285714,12,0.17142857142857143,5,0.07142857142857142,49,1
0,0,0,0,0,36,0,0.0,0.05555555555555555,6,0.16666666666666666,3,0.08333333333333333,29,0
0,0,1,1,0,24,0,0.0,0.125,7,0.2916666666666667,3,0.125,12,0
1,2,0,0,0,70,4,0.05714285714285714,0.014285714285714285,10,0.14285714285714285,4,0.05714285714285714,22,1
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,27,0
0,0,0,1,0,25,0,0.0,0.08,6,0.24,3,0.12,26,0
1,2,1,1,0,68,3,0.04411764705882353,0.029411764705882353,9,0.1323529411764706,5,0.07352941176470588,27,1
0,3,0,1,0,51,0,0.0,0.0392156862745098,9,0.17647058823529413,6,0.11764705882352941,34,1
0,2,1,1,0,45,1,0.022222222222222223,0.08888888888888889,11,0.24444444444444444,5,0.1111111111111111,13,0
1,3,0,0,0,70,0,0.0,0.04285714285714286,12,0.17142857142857143,5,0.07142857142857142,16,1
0,3,1,1,0,44,0,0.0,0.045454545454545456,9,0.20454545454545456,6,0.13636363636363635,29,1
1,3,1,1,0,56,0,0.0,0.05357142857142857,9,0.16071428571428573,5,0.08928571428571429,37,1
0,2,1,1,0,50,0,0.0,0.04,9,0.18,5,0.1,17,0
1,3,0,0,0,70,0,0.0,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,11,1
1,1,0,1,0,70,0,0.0,0.08571428571428572,17,0.24285714285714285,7,0.1,45,1
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,27,0
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,26,0
0,0,0,0,1,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,25,0
1,5,1,1,0,70,0,0.0,0.04285714285714286,14,0.2,7,0.1,36,1
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,25,0
1,0,1,1,0,70,0,0.0,0.05714285714285714,10,0.14285714285714285,2,0.02857142857142857,62,1
1,3,0,0,0,73,0,0.0,0.0547945205479452,11,0.1506849315068493,5,0.0684931506849315,33,1
0,2,1,1,0,34,0,0.0,0.058823529411764705,8,0.23529411764705882,5,0.14705882352941177,13,0
0,0,0,0,0,40,0,0.0,0.05,9,0.225,3,0.075,26,1
1,2,0,0,0,70,1,0.014285714285714285,0.02857142857142857,9,0.12857142857142856,4,0.05714285714285714,31,1
0,0,0,0,1,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,16,0
1,7,0,0,1,70,0,0.0,0.04285714285714286,13,0.18571428571428572,9,0.12857142857142856,41,1
1,2,1,1,0,65,0,0.0,0.046153846153846156,9,0.13846153846153847,4,0.06153846153846154,19,1
0,2,1,1,0,46,0,0.0,0.043478260869565216,8,0.17391304347826086,5,0.10869565217391304,20,0
0,0,0,0,1,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,27,0
0,3,1,1,0,45,0,0.0,0.044444444444444446,9,0.2,6,0.13333333333333333,13,1
1,5,0,0,0,70,0,0.0,0.014285714285714285,12,0.17142857142857143,7,0.1,45,1
1,3,0,0,0,70,0,0.0,0.04285714285714286,9,0.12857142857142856,5,0.07142857142857142,40,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,24,0
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,28,0
0,1,1,1,0,45,0,0.0,0.06666666666666667,10,0.2222222222222222,3,0.06666666666666667,12,1
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,28,0
0,4,1,1,0,52,0,0.0,0.057692307692307696,10,0.19230769230769232,6,0.11538461538461539,27,0
0,2,1,0,0,40,0,0.0,0.05,7,0.175,4,0.1,26,1
0,0,0,1,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,29,0
1,1,1,0,0,57,1,0.017543859649122806,0.03508771929824561,7,0.12280701754385964,4,0.07017543859649122,25,1
1,3,1,1,0,70,1,0.014285714285714285,0.04285714285714286,10,0.14285714285714285,5,0.07142857142857142,18,1
0,2,1,1,0,32,0,0.0,0.03125,8,0.25,5,0.15625,10,1
1,4,0,0,0,70,1,0.014285714285714285,0.014285714285714285,9,0.12857142857142856,6,0.08571428571428572,34,1
0,2,1,1,0,44,0,0.0,0.06818181818181818,9,0.20454545454545456,5,0.11363636363636363,29,1
0,0,1,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,7,0
0,2,1,1,0,46,0,0.0,0.08695652173913043,10,0.21739130434782608,4,0.08695652173913043,12,0
1,3,1,1,0,54,0,0.0,0.05555555555555555,11,0.2037037037037037,5,0.09259259259259259,20,0
1,3,1,1,0,70,0,0.0,0.05714285714285714,10,0.14285714285714285,5,0.07142857142857142,11,1
1,3,0,1,0,73,0,0.0,0.0547945205479452,10,0.136986301369863,5,0.0684931506849315,43,0
1,5,1,1,0,76,0,0.0,0.09210526315789473,15,0.19736842105263158,7,0.09210526315789473,16,0
0,0,0,0,1,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,30,0
0,1,0,0,0,42,0,0.0,0.047619047619047616,7,0.16666666666666666,3,0.07142857142857142,32,0
1,4,0,0,0,70,1,0.014285714285714285,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,34,1
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,25,0
1,3,1,1,0,70,0,0.0,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,18,1
1,5,1,0,0,61,0,0.0,0.03278688524590164,10,0.16393442622950818,7,0.11475409836065574,31,1
0,2,1,0,0,33,0,0.0,0.06060606060606061,8,0.24242424242424243,5,0.15151515151515152,29,1
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,28,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,23,0
1,2,1,1,0,70,3,0.04285714285714286,0.02857142857142857,7,0.1,4,0.05714285714285714,31,1
0,1,0,0,1,31,0,0.0,0.06451612903225806,7,0.22580645161290322,4,0.12903225806451613,28,0
0,0,0,0,0,34,0,0.0,0.14705882352941177,9,0.2647058823529412,3,0.08823529411764706,15,1
0,0,0,0,1,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,35,0
0,1,1,0,0,35,0,0.0,0.05714285714285714,6,0.17142857142857143,3,0.08571428571428572,31,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,23,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,27,0
1,2,1,1,0,66,3,0.045454545454545456,0.045454545454545456,10,0.15151515151515152,5,0.07575757575757576,14,1
1,2,0,0,0,59,0,0.0,0.05084745762711865,10,0.1694915254237288,4,0.06779661016949153,21,0
0,0,0,0,0,27,0,0.0,0.07407407407407407,6,0.2222222222222222,3,0.1111111111111111,25,0
0,1,0,1,0,30,0,0.0,0.06666666666666667,7,0.23333333333333334,4,0.13333333333333333,12,0
0,0,0,0,0,34,0,0.0,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,25,0
1,3,0,0,0,70,0,0.0,0.04285714285714286,9,0.12857142857142856,5,0.07142857142857142,31,1
1,2,0,0,0,57,0,0.0,0.05263157894736842,11,0.19298245614035087,4,0.07017543859649122,36,1
1,5,0,0,0,70,1,0.014285714285714285,0.04285714285714286,13,0.18571428571428572,7,0.1,34,1
0,1,1,0,0,35,0,0.0,0.02857142857142857,6,0.17142857142857143,4,0.11428571428571428,28,1
0,3,0,0,0,46,0,0.0,0.043478260869565216,8,0.17391304347826086,5,0.10869565217391304,30,1
1,3,1,0,0,70,0,0.0,0.05714285714285714,12,0.17142857142857143,5,0.07142857142857142,21,1
0,0,0,0,0,31,0,0.0,0.06451612903225806,6,0.1935483870967742,3,0.0967741935483871,30,0
1,3,0,0,0,61,0,0.0,0.03278688524590164,9,0.14754098360655737,5,0.08196721311475409,30,1
0,0,1,1,0,24,0,0.0,0.125,7,0.2916666666666667,3,0.125,25,0
1,0,0,0,0,70,1,0.014285714285714285,0.07142857142857142,9,0.12857142857142856,2,0.02857142857142857,48,1
0,1,0,1,0,29,0,0.0,0.06896551724137931,7,0.2413793103448276,4,0.13793103448275862,8,0
1,3,0,0,0,70,1,0.014285714285714285,0.014285714285714285,8,0.11428571428571428,5,0.07142857142857142,34,1
0,1,1,1,0,34,0,0.0,0.08823529411764706,9,0.2647058823529412,4,0.11764705882352941,8,0
1,1,0,1,0,55,1,0.01818181818181818,0.05454545454545454,8,0.14545454545454545,4,0.07272727272727272,10,1
1,5,0,0,0,67,0,0.0,0.029850746268656716,10,0.14925373134328357,7,0.1044776119402985,42,1
1,2,0,0,0,60,2,0.03333333333333333,0.016666666666666666,7,0.11666666666666667,5,0.08333333333333333,28,1
0,0,1,1,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,25,0
0,3,1,1,0,52,0,0.0,0.019230769230769232,7,0.1346153846153846,5,0.09615384615384616,10,1
0,0,0,0,0,19,0,0.0,0.05263157894736842,5,0.2631578947368421,3,0.15789473684210525,4,0
0,0,0,1,0,21,0,0.0,0.14285714285714285,7,0.3333333333333333,3,0.14285714285714285,11,0
0,0,1,1,0,21,0,0.0,0.14285714285714285,7,0.3333333333333333,3,0.14285714285714285,10,0
1,4,1,1,0,70,0,0.0,0.04285714285714286,10,0.14285714285714285,6,0.08571428571428572,15,1
1,5,0,0,0,68,0,0.0,0.04411764705882353,13,0.19117647058823528,7,0.10294117647058823,34,1
0,2,0,1,0,46,0,0.0,0.06521739130434782,10,0.21739130434782608,4,0.08695652173913043,17,0
1,3,0,0,0,70,2,0.02857142857142857,0.014285714285714285,7,0.1,5,0.07142857142857142,29,1
1,3,0,1,0,70,0,0.0,0.04285714285714286,11,0.15714285714285714,5,0.07142857142857142,29,1
1,4,0,1,1,70,0,0.0,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,8,1
1,3,1,0,0,57,1,0.017543859649122806,0.03508771929824561,13,0.22807017543859648,5,0.08771929824561403,28,1
1,2,0,1,0,70,1,0.014285714285714285,0.02857142857142857,7,0.1,4,0.05714285714285714,25,1
0,0,0,0,0,28,0,0.0,0.07142857142857142,6,0.21428571428571427,3,0.10714285714285714,26,0
0,0,1,0,0,32,0,0.0,0.09375,7,0.21875,3,0.09375,16,0
1,2,0,0,0,70,0,0.0,0.02857142857142857,8,0.11428571428571428,4,0.05714285714285714,29,1
1,4,0,0,0,64,0,0.0,0.078125,12,0.1875,6,0.09375,25,1
0,0,0,0,0,26,0,0.0,0.07692307692307693,6,0.23076923076923078,3,0.11538461538461539,27,0
0,0,0,0,0,22,0,0.0,0.09090909090909091,6,0.2727272727272727,3,0.13636363636363635,23,0
1,4,1,1,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,30,1
1,4,1,0,0,70,3,0.04285714285714286,0.02857142857142857,9,0.12857142857142856,6,0.08571428571428572,9,1
1,0,1,1,0,70,0,0.0,0.05714285714285714,7,0.1,2,0.02857142857142857,22,1
1,3,0,0,0,70,4,0.05714285714285714,0.02857142857142857,8,0.11428571428571428,5,0.07142857142857142,40,1
0,3,1,1,0,49,0,0.0,0.04081632653061224,9,0.1836734693877551,6,0.12244897959183673,26,1
1,5,1,1,0,70,2,0.02857142857142857,0.014285714285714285,11,0.15714285714285714,7,0.1,15,1
0,1,1,1,0,28,0,0.0,0.03571428571428571,6,0.21428571428571427,4,0.14285714285714285,12,0
1,8,1,0,0,63,0,0.0,0.031746031746031744,14,0.2222222222222222,11,0.1746031746031746,32,1
1,1,1,1,0,54,0,0.0,0.05555555555555555,9,0.16666666666666666,3,0.05555555555555555,18,1
1,4,1,0,0,70,0,0.0,0.02857142857142857,9,0.12857142857142856,6,0.08571428571428572,9,1
1,4,0,0,0,70,0,0.0,0.02857142857142857,10,0.14285714285714285,6,0.08571428571428572,34,1
0,0,0,1,0,38,0,0.0,0.05263157894736842,6,0.15789473684210525,3,0.07894736842105263,30,0
1,3,1,1,0,70,1,0.014285714285714285,0.04285714285714286,9,0.12857142857142856,5,0.07142857142857142,27,1
1,3,1,1,0,70,2,0.02857142857142857,0.02857142857142857,9,0.12857142857142856,5,0.07142857142857142,13,1
1,5,0,1,0,70,0,0.0,0.014285714285714285,9,0.12857142857142856,7,0.1,33,1
0,2,1,1,0,35,0,0.0,0.05714285714285714,8,0.22857142857142856,5,0.14285714285714285,29,1
1,5,0,0,0,70,0,0.0,0.07142857142857142,13,0.18571428571428572,7,0.1,12,1
0,0,0,0,0,21,0,0.0,0.09523809523809523,6,0.2857142857142857,3,0.14285714285714285,25,0
1,4,1,1,0,70,3,0.04285714285714286,0.02857142857142857,11,0.15714285714285714,6,0.08571428571428572,22,1
0,1,0,0,0,46,0,0.0,0.06521739130434782,7,0.15217391304347827,3,0.06521739130434782,27,0
0,0,0,0,0,30,0,0.0,0.06666666666666667,6,0.2,3,0.1,24,0
0,0,0,0,0,18,0,0.0,0.05555555555555555,5,0.2777777777777778,3,0.16666666666666666,23,0
0,0,0,0,0,24,0,0.0,0.08333333333333333,6,0.25,3,0.125,25,0
0,0,0,0,0,29,0,0.0,0.06896551724137931,6,0.20689655172413793,3,0.10344827586206896,31,0
0,0,0,0,0,31,0,0.0,0.0967741935483871,7,0.22580645161290322,3,0.0967741935483871,14,0
0,2,1,1,0,41,0,0.0,0.04878048780487805,8,0.1951219512195122,5,0.12195121951219512,26,1
0,2,1,1,0,30,0,0.0,0.03333333333333333,8,0.26666666666666666,5,0.16666666666666666,6,1
